Marca,Modelo,Año,Precio,Combustible,Transmisión,Kilometraje
Volkswagen,Gol,2021,13500.0,Gasolina,Automática,45587
Chevrolet,Traverse,2018,33900.0,Gasolina,Automática,37353
Bmw,320I,2014,14800.0,Gasolina,Automática,76078
Nissan,X-Trail,2023,26000.0,Gasolina,Automática,17291
Jaguar,Xe,2016,17500.0,Gasolina,Automática,37358
Ford,Maverick,2021,24900.0,Gasolina,Automática,48707
Volkswagen,Taos,2022,25900.0,Gasolina,Automática,7538
Mazda,Cx-5,2019,20900.0,Gasolina,Automática,84525
Mercedes Benz,Glc 250 4Matic,2018,31500.0,Gasolina,Automática,63731
Volvo,Xc40,2019,24500.0,Gasolina,Automática,65686
Volkswagen,T-Cross,2021,14900.0,Gasolina,Mecánica,104473
Ford,Ranger,2024,62900.0,Gasolina,Automática,4540
Citroen,C4 Cactus,2017,10500.0,Gasolina,Automática,56976
Mazda,3,2020,15500.0,Gasolina,Mecánica,58954
Mazda,Cx-5,2024,31900.0,Gasolina,Automática,22155
Mazda,3 Sport,2019,14500.0,Gasolina,Automática,75345
Bmw,X1,2025,43000.0,Gasolina,Automática,7160
Ford,Explorer,2018,27500.0,Gasolina,Automática,68311
Honda,Odyssey,2013,16000.0,Gasolina,Automática,89463
Porsche,Cayenne,2019,49990.0,Gasolina,Automática - Secuencial,52000
Subaru,Xv,2018,20500.0,Gasolina,Automática,39925
Audi,A3 Sedan,2019,20900.0,Gasolina,Automática,31800
Volvo,Xc40,2020,32900.0,Gasolina,Automática,59071
Toyota,Corolla Cross,2024,27900.0,Hibrido,Automática,10931
Jeep,Grand Cherokee Laredo,2014,15500.0,Gasolina,Automática,70495
Bmw,420I,2021,39900.0,Gasolina,Automática,30000
Toyota,Corolla,2022,22900.0,Hibrido,Automática,27539
Bmw,X3 20I,2017,24750.0,Gasolina,Automática - Secuencial,44000
Mercedes Benz,Cla 180 Coupe,2018,17500.0,Gasolina,Automática - Secuencial,62000
Bmw,M4,2017,47500.0,Gasolina,Automática - Secuencial,42700
Land Rover,Range Rover Sport,2017,59900.0,Gasolina,Automática - Secuencial,29100
Jeep,Grand Cherokee Limited,2019,32900.0,Gasolina,Automática - Secuencial,40000
Audi,Q8,2021,63900.0,Gasolina-Hibrido,Automática - Secuencial,34000
Mazda,3,2021,19490.0,Gasolina,Automática - Secuencial,51500
Mitsubishi,Outlander,2024,28490.0,Gasolina,Automática - Secuencial,26900
Hyundai,Ioniq,2021,16990.0,ElÃ©ctrico,Automática,32000
Honda,Hr-V,2016,15890.0,Gasolina,Automática,81900
Land Rover,Discovery Sport,2018,25000.0,Gasolina,Automática - Secuencial,50036
Bmw,X6 35I,2019,49000.0,Gasolina,Automática - Secuencial,40000
Renault,Koleos,2019,16900.0,Gasolina,Automática - Secuencial,24000
Lexus,Lx 570,2015,32900.0,Gasolina,Automática - Secuencial,96000
Bmw,M2 Coupe,2020,64990.0,Gasolina,Automática - Secuencial,9470
Audi,Q5,2015,18900.0,Gasolina,Automática - Secuencial,74000
Bmw,X5 M,2013,30000.0,Gasolina,Automática - Secuencial,60700
Ram,1500,2020,60900.0,Gasolina,Automática,19600
Mercedes Benz,C-180 Kompressor,2009,9990.0,Gasolina,Automática - Secuencial,70150
Jaguar,F-Pace,2018,33990.0,Gasolina,Automática - Secuencial,65000
Land Rover,Discovery,2018,39990.0,Gasolina,Automática - Secuencial,52334
Bmw,X6 50I,2020,75900.0,Gasolina,Automática - Secuencial,9195
Toyota,Gr Yaris,2024,47490.0,Gasolina,Mecánica,10141
Bmw,1M,2012,49990.0,Gasolina,Mecánica,38840
Audi,Q8,2023,78990.0,Gasolina,Automática - Secuencial,9700
Bmw,120I,2017,19500.0,Gasolina,Automática - Secuencial,38500
Bmw,X1 18I,2023,44990.0,Gasolina,Automática - Secuencial,15000
Volkswagen,Tiguan Allspace,2021,19990.0,Gasolina,Automática,40095
Mercedes Benz,C63-Amg,2014,33500.0,Gasolina,Automática - Secuencial,39770
Bmw,M3 Sedã¡N,2017,47990.0,Gasolina,Automática - Secuencial,40900
Bmw,528-I,2016,17990.0,Gasolina,Automática,43300
Chevrolet,Tahoe,2015,26500.0,Gasolina,Automática,111200
Mini,John Cooper Works,2019,25500.0,Gasolina,Automática - Secuencial,15188
Bmw,M4,2015,43990.0,Gasolina,Automática - Secuencial,33988
Land Rover,Range Rover,2025,203000.0,Gasolina-Hibrido,Automática,900
Aston Martin,Vanquish,2016,169990.0,Gasolina,Automática - Secuencial,3500
Mercedes Benz,G-500,2019,172000.0,Gasolina,Automática - Secuencial,19417
Mercedes Benz,Glc 43 Amg,2017,42900.0,Gasolina,Automática - Secuencial,52200
Mini,Hatch Jcw,2019,25500.0,Gasolina,Automática - Secuencial,24040
Porsche,Macan S,2015,35990.0,Gasolina,Automática - Secuencial,36250
Mercedes Benz,A45 Amg,2017,32000.0,Gasolina,Automática - Secuencial,26900
Ford,F-150 Raptor,2022,82990.0,Gasolina,Automática - Secuencial,14080
Mercedes Benz,Cls 500,2013,21900.0,Gasolina,Automática - Secuencial,57000
Land Rover,Defender,2024,99900.0,Gasolina,Automática,5400
Mercedes Benz,C63 Amg S,2019,56900.0,Gasolina,Automática - Secuencial,42129
Ford,Explorer,2016,21000.0,Gasolina,Automática - Secuencial,44682
Toyota,Gr Yaris,2022,39990.0,Gasolina,Mecánica,18759
Porsche,Macan Turbo,2016,41500.0,Gasolina,Automática - Secuencial,40500
Bmw,X-5,2017,38990.0,Diesel,Automática,33170
Bmw,X5,2023,90900.0,Gasolina-Hibrido,Automática - Secuencial,22664
Porsche,Cayenne,2012,21990.0,Gasolina,Automática - Secuencial,53789
Ford,Ranger Raptor,2022,47990.0,Diesel,Automática - Secuencial,17850
Bmw,750Li,2015,33990.0,Gasolina,Automática - Secuencial,60400
Toyota,Land Cruiser,2024,80000.0,Diesel,Automática - Secuencial,10
Audi,Q7,2017,27900.0,Gasolina,Automática - Secuencial,87000
Hyundai,Staria,2023,33000.0,Diesel,Automática,6000
Nissan,X-Trail,2024,32999.0,Gasolina,Automática - Secuencial,4500
Mercedes Benz,Cls-350,2023,59000.0,Gasolina,Automática,9800
Suzuki,New Vitara,2018,14000.0,Gasolina,Mecánica,51000
Jeep,Grand Cherokee Laredo,2017,20900.0,Gasolina,Automática - Secuencial,102000
Land Rover,Evoque,2016,23000.0,Gasolina,Automática - Secuencial,76000
Toyota,Corolla Cross,2022,21900.0,Gasolina,Automática - Secuencial,19000
Nissan,Sentra V16,2008,5300.0,Gasolina,Automática,113700
Lexus,Gs 350,2014,19900.0,Gasolina,Automática - Secuencial,64000
Mercedes Benz,E 200 Elegance,2018,20800.0,Gasolina,Automática - Secuencial,50000
Suzuki,S-Cross,2019,15000.0,Gasolina,Mecánica,26000
Mazda,Cx-5,2022,23500.0,Gasolina,Automática - Secuencial,35000
Audi,A3 Sportback,2011,10900.0,Gasolina,Automática - Secuencial,95800
Volvo,Xc-60,2012,12800.0,Gasolina,Automática,63000
Kia,Cerato,2015,11500.0,Gasolina,Automática - Secuencial,88870
Audi,Q5,2013,14500.0,Gasolina,Automática - Secuencial,98000
Toyota,Hilux,2019,27500.0,Diesel,Mecánica,68000
Toyota,4Runner,2013,28500.0,Gasolina,Automática - Secuencial,170000
Ford,Ecosport,2020,13300.0,Gasolina,Automática - Secuencial,63000
Mercedes Benz,Glc 250 4Matic,2019,32250.0,Gasolina,Automática - Secuencial,39500
Bmw,535Igt,2013,,Gasolina,Automática - Secuencial,81000
Volkswagen,Virtus,2021,13800.0,Gasolina,Automática - Secuencial,40000
Kia,Optima,2011,9800.0,Gasolina,Automática - Secuencial,57000
Land Rover,Evoque,2014,24000.0,Gasolina,Automática - Secuencial,64000
Nissan,Versa Sense,2021,12500.0,Gasolina,Automática,55000
Honda,Cr-V,2012,13490.0,Gasolina,Automática,71500
Volkswagen,Polo,2005,4900.0,Dual,Mecánica,98000
Jeep,Compass,2020,22000.0,Gasolina,Automática,10518
Bmw,118I,2022,27500.0,Gasolina,Automática - Secuencial,16000
Mitsubishi,L200,2022,23900.0,Diesel,Mecánica,35234
Haval,All New H6,2019,11000.0,Gasolina,Automática - Secuencial,169000
Mercedes Benz,A200,2015,14500.0,Gasolina,Automática - Secuencial,62000
Subaru,Crosstrek,2024,27000.0,Gasolina,Automática,11500
Mazda,3 Sport,2016,13500.0,Gasolina,Automática - Secuencial,45000
Nissan,X-Trail,2025,29000.0,Gasolina,Automática - Secuencial,6100
Bmw,520-I,2014,15000.0,Gasolina,Automática - Secuencial,90000
Volkswagen,Saveiro,2020,10500.0,Gasolina,Mecánica,47000
Renault,Fluence,2013,8000.0,Dual,Automática - Secuencial,126000
Chrysler,Town & Country,2014,14300.0,Gasolina,Automática - Secuencial,1
Volkswagen,Amarok,2020,23800.0,Diesel,Automática - Secuencial,65000
Audi,A4,2014,13800.0,Gasolina,Automática - Secuencial,62000
Citroen,C-4,2015,9500.0,Gasolina,Automática - Secuencial,84500
Bmw,320I,2024,43000.0,Gasolina,Automática - Secuencial,5000
Audi,R8 Spyder,2013,87000.0,Gasolina,Automática - Secuencial,23200
Volkswagen,Tiguan Allspace,2018,20500.0,Gasolina,Automática - Secuencial,54000
Subaru,Forester,2008,8500.0,Dual,Automática,128800
Mazda,Cx-3,2017,12800.0,Gasolina,Mecánica,45010
Toyota,Hilux,2017,27500.0,Diesel,Automática - Secuencial,19000
Volkswagen,Gol,2013,7200.0,Gasolina,Mecánica,150000
Subaru,Xv,2016,13500.0,Gasolina,Automática,79500
Honda,Accord,2013,11500.0,Gasolina,Automática,104000
Hyundai,Coupe,2012,15500.0,Gasolina,Automática - Secuencial,48994
Mazda,323,1982,2200.0,Dual,Mecánica,237097
Hyundai,Grand I10,2026,12600.0,Dual,Mecánica,
Subaru,New Xv,2019,18500.0,Gasolina,Automática - Secuencial,55000
Ford,Ranger,2023,22900.0,Diesel,Mecánica,30300
Bmw,X3 28I,2015,23890.0,Gasolina,Automática - Secuencial,75600
Kia,Sportage,2015,14500.0,Gasolina,Automática - Secuencial,70000
Bmw,120I,2017,17300.0,Gasolina,Automática,59000
Nissan,Murano,2009,8900.0,Gas,Automática,128000
Subaru,Tribeca,2012,9700.0,Gasolina,Automática - Secuencial,163000
Porsche,911 Turbo,2017,158000.0,Gasolina,Automática - Secuencial,13500
Geely,Gx3,2024,12900.0,Dual,Automática - Secuencial,20000
Daihatsu,Terios,2009,9900.0,Gasolina,Automática,100000
Honda,Pilot,2018,22800.0,Gasolina,Automática - Secuencial,79500
Volkswagen,Touareg,2017,22500.0,Gasolina,Automática - Secuencial,116000
Great Wall,Poer,2025,20900.0,Diesel,Mecánica,2000
Mercedes Benz,E-200,2011,11600.0,Gasolina,Automática - Secuencial,74000
Lexus,Nx 200T Plus,2015,20950.0,Gasolina,Automática - Secuencial,65000
Ford,Bronco,2021,26900.0,Gasolina,Automática,22000
Ssangyong,Tivoli,2021,8990.0,Dual,Mecánica,24500
Volkswagen,Jetta Gli,2022,22300.0,Gasolina,Automática - Secuencial,19926
Mercedes Benz,Gle 450 Coupe,2023,106000.0,Gasolina-Hibrido,Automática - Secuencial,9000
Nissan,X-Trail,2019,18800.0,Gasolina,Automática - Secuencial,43000
Nissan,Tiida,2011,5000.0,Dual,Mecánica,380000
Nissan,Sentra,2016,10500.0,Gas GLP,Mecánica,120000
Hyundai,I20 Active,2017,12000.0,Gasolina,Automática - Secuencial,57000
Chevrolet,Suburban,2015,29900.0,Gasolina,Automática - Secuencial,76943
Ssangyong,Rexton,2013,10500.0,Diesel,Automática - Secuencial,135000
Kia,Sportage,2015,8700.0,Gasolina,Automática,77000
Toyota,Rav4,2020,23800.0,Gasolina,Automática - Secuencial,54500
Hyundai,Grand I10,2022,11800.0,Dual,Automática,18000
Citroen,Berlingo,2018,8000.0,Diesel,Mecánica,165000
Mazda,3,2020,13900.0,Gasolina,Mecánica,45000
Mercedes Benz,Gle 400 4Matic,2017,30000.0,Gasolina,Automática - Secuencial,64000
Volvo,Xc-60,2020,30000.0,Gasolina,Automática,57500
Kia,Picanto,2018,9500.0,Gasolina,Automática,58000
Nissan,March,2012,7600.0,Gasolina,Automática,71800
Land Rover,Discovery Sport,2017,20000.0,Gasolina,Automática,79000
Mazda,3 Sport,2021,21500.0,Gasolina,Automática - Secuencial,36400
Suzuki,Vitara,2018,15900.0,Gasolina,Automática,87000
Suzuki,Grand Nomade,2009,8800.0,Gasolina,Automática,176000
Jeep,Cherokee Longitude,2017,14000.0,Gasolina,Automática,85000
Volkswagen,Cc,2010,9800.0,Gasolina,Automática - Secuencial,155000
Land Rover,Range Rover Sport,2021,73000.0,Gasolina-Hibrido,Automática,33000
Toyota,Hilux,2018,27800.0,Diesel,Automática - Secuencial,82000
Subaru,Forester,2017,18000.0,Gasolina,Automática - Secuencial,60000
Bmw,X3 30E,2023,57000.0,Gasolina-Hibrido,Automática - Secuencial,23500
Bmw,318I,2009,8000.0,Gasolina,Automática - Secuencial,102500
Mercedes Benz,Gla 180,2021,22800.0,Gasolina,Automática - Secuencial,42000
Subaru,All New Outback,2016,12750.0,Dual,Automática - Secuencial,86696
Honda,Accord,2011,7950.0,Gasolina,Automática - Secuencial,76827
Ram,V700,2019,6400.0,Dual,Mecánica,105000
Mercedes Benz,C-180,2013,12500.0,Gasolina,Automática - Secuencial,89900
Mazda,6,2016,12500.0,Gasolina,Automática - Secuencial,18996
Kia,Sportage,2008,6990.0,Diesel,Automática,121444
Mercedes Benz,C-180,2017,16800.0,Gasolina,Automática - Secuencial,80000
Subaru,Impreza Sport,2014,10600.0,Gasolina,Automática - Secuencial,61000
Volvo,Xc90,2012,12800.0,Gasolina,Automática - Secuencial,89000
Audi,Q3,2014,13800.0,Gasolina,Automática - Secuencial,72000
Kia,Picanto,2019,8900.0,Gasolina,Mecánica,
Toyota,Land Cruiser Prado,2011,21500.0,Gasolina,Automática - Secuencial,97000
Subaru,Forester,2015,13500.0,Gasolina,Automática,121000
Mercedes Benz,Sec-500,1985,25000.0,Gasolina,Automática,98000
Volvo,Xc-60,2014,13500.0,Gasolina,Automática - Secuencial,75000
Mazda,Rx-7,1986,17500.0,Gasolina,Mecánica,70000
Toyota,Rav4,2017,18000.0,Gasolina,Automática,108000
Jeep,Compass,2018,19000.0,Gasolina,Automática - Secuencial,30000
Toyota,Yaris,2019,12500.0,Dual,Mecánica,145000
Hyundai,Tucson,2020,24950.0,Gasolina,Automática - Secuencial,16300
Ford,Explorer,2022,44900.0,Gasolina,Automática - Secuencial,31000
Haval,All New H6,2020,14500.0,Gas GLP,Automática - Secuencial,100000
Chevrolet,Tracker,2021,14500.0,Gasolina,Automática,42000
Bmw,X1 18I,2018,20300.0,Gasolina,Automática - Secuencial,63500
Subaru,Forester,2021,28700.0,Gasolina,Automática,27800
Mazda,Cx-7,2013,9900.0,Gasolina,Automática,160000
Jac,Js8,2023,16900.0,Gasolina,Mecánica,14753
Mg,Zx,2023,13200.0,Dual,Mecánica,50125
Volvo,Xc-60,2021,34500.0,Gasolina,Automática - Secuencial,49000
Toyota,Corolla Cross,2024,22900.0,Gasolina,Automática - Secuencial,5500
Ford,Bronco Sport,2023,36800.0,Gasolina,Automática,34500
Audi,Q5,2018,30000.0,Gasolina,Automática - Secuencial,61500
Bmw,320I,2017,23990.0,Gasolina,Automática - Secuencial,16000
Hyundai,Tucson,2012,11000.0,Dual,Mecánica,160000
Mazda,3 Sport,2010,9300.0,Gasolina,Automática - Secuencial,75000
Ford,Ecosport,2014,9200.0,Gasolina,Mecánica,140275
Ram,V700,2024,13800.0,Dual,Mecánica,6000
Hyundai,I20,2023,15500.0,Gas GLP,Automática,19000
Honda,Cr-V,2010,10700.0,Gasolina,Automática,130000
Bmw,X3 20I,2017,25500.0,Gasolina,Automática - Secuencial,39500
Ford,Ecosport,2020,14300.0,Gasolina,Automática - Secuencial,35700
Mercedes Benz,C-200,2023,38990.0,Gasolina-Hibrido,Automática - Secuencial,7800
Mazda,3 Sport,2018,13700.0,Gasolina,Automática - Secuencial,47000
Ford,Granada,1981,3500.0,Gasolina,Automática,79540
Pontiac,Firebird,1974,19900.0,Gasolina,Automática,
Bmw,M2 Coupe,2018,47000.0,Gasolina,Automática - Secuencial,56000
Mazda,2 Sport,2023,12600.0,Gasolina,Mecánica,36000
Ford,Escape,2015,12500.0,Gasolina,Automática,77964
Mercedes Benz,Gle 400 4Matic,2018,39999.0,Gasolina,Automática,25400
Suzuki,Grand Nomade,2016,12000.0,Gas GNV,Automática - Secuencial,111171
Jeep,Grand Cherokee Laredo,2018,23200.0,Gas GLP,Automática - Secuencial,46500
Mazda,Cx-9,2018,22500.0,Gasolina,Automática - Secuencial,64000
Volkswagen,T-Cross,2022,16900.0,Gasolina,Mecánica,25000
Volvo,Xc90,2018,35900.0,Gasolina,Automática - Secuencial,67000
Mazda,2 Sport,2018,11990.0,Gasolina,Automática - Secuencial,45000
Bmw,X5 35I,2013,19100.0,Gasolina,Automática - Secuencial,89000
Subaru,Xv,2019,16950.0,Gasolina,Automática,44000
Suzuki,Grand Nomade,2011,10000.0,Gasolina,Mecánica,112000
Citroen,Ds-3,2018,14500.0,Gasolina,Mecánica,21000
Bmw,118I,2017,16300.0,Gasolina,Automática - Secuencial,72000
Jeep,Cherokee Laredo,2019,24800.0,Gasolina,Automática - Secuencial,28400
Suzuki,Nomade,2011,32000.0,Gasolina,Automática - Secuencial,114000
Bmw,318I,2018,19980.0,Gasolina,Automática - Secuencial,38900
Mercedes Benz,A200,2018,18900.0,Gasolina,Automática,41000
Audi,A4,2004,5600.0,Gasolina,Automática,113000
Mercedes Benz,200,1983,5000.0,Gasolina,Automática,32750
Audi,A6,2017,20750.0,Gasolina,Automática - Secuencial,70000
Toyota,Yaris,2009,8000.0,Gasolina,Mecánica,178000
Toyota,Fortuner,2021,40900.0,Diesel,Automática - Secuencial,53000
Bmw,218I Gran Coupe,2020,23000.0,Gasolina,Automática - Secuencial,36000
Honda,Cr-V,2020,26900.0,Gasolina,Automática - Secuencial,43000
Bmw,418I Gci,2020,22000.0,Gasolina,Automática - Secuencial,65000
Volkswagen,Tiguan Allspace,2020,21000.0,Gasolina,Automática - Secuencial,43000
Hyundai,Santa Fe,2022,28950.0,Gasolina,Automática - Secuencial,12000
Honda,Civic,2013,11200.0,Gasolina,Automática - Secuencial,79000
Honda,Cr-V,2012,13100.0,Gasolina,Automática - Secuencial,88866
Honda,Pilot,2016,18900.0,Gasolina,Automática,90000
Volvo,850 Gle,1996,4000.0,Gasolina,Mecánica,130000
Hyundai,I20 Active,2019,13500.0,Dual,Mecánica,29937
Subaru,Forester,2011,9500.0,Gasolina,Automática - Secuencial,102000
Subaru,Impreza,2017,13500.0,Gasolina,Automática,65000
Toyota,Hilux,2022,28900.0,Diesel,Mecánica,119000
Audi,A4,2005,6490.0,Gasolina,Automática - Secuencial,173800
Bmw,328-I,2014,14000.0,Gasolina,Automática - Secuencial,78000
Subaru,Forester,2013,15500.0,Gasolina,Automática - Secuencial,107000
Mercedes Benz,A45 Amg,2014,25900.0,Gasolina,Automática - Secuencial,54000
Bmw,320I,2024,37900.0,Gasolina,Automática - Secuencial,1550
Toyota,Rav4,2009,11500.0,Gasolina,Automática,145000
Mercedes Benz,C-180,2015,17000.0,Gasolina,Automática - Secuencial,10339
Mazda,3,2022,17500.0,Gasolina,Automática - Secuencial,35700
Renault,Logan,2015,8200.0,Gasolina,Mecánica,42230
Mercedes Benz,Gla 200,2018,21900.0,Gasolina,Automática,27700
Volkswagen,Nivus,2021,18400.0,Gasolina,Mecánica,35000
Volkswagen,Crossfox,2015,11000.0,Gasolina,Automática - Secuencial,40000
Audi,A6,2012,11500.0,Gasolina,Automática - Secuencial,97
Renault,Duster,2016,8500.0,Gasolina,Mecánica,120000
Suzuki,Grand Vitara,2009,9500.0,Gasolina,Automática - Secuencial,160000
Toyota,Fortuner,2022,50000.0,Gasolina,Automática - Secuencial,18500
Mitsubishi,Asx,2015,12900.0,Gasolina,Automática - Secuencial,91475
Mercedes Benz,A 200,2019,22000.0,Gasolina,Automática - Secuencial,51000
Ford,Ecosport,2020,14000.0,Gasolina,Mecánica,63000
Renault,Koleos,2023,23900.0,Gasolina,Automática - Secuencial,20000
Kia,Sorento,2018,18900.0,Gasolina,Automática - Secuencial,76520
Volkswagen,Voyage,2014,6450.0,Dual,Mecánica,260000
Hyundai,I20 Active,2020,12600.0,Gasolina,Automática - Secuencial,66000
Volkswagen,Jetta,2017,11000.0,Gasolina,Automática - Secuencial,76800
Mercedes Benz,200,1981,9800.0,Gasolina,Automática,119500
Subaru,Outback,2014,14400.0,Gasolina,Automática - Secuencial,89000
Nissan,Qashqai,2019,20500.0,Gasolina,Automática - Secuencial,50000
Chevrolet,Captiva,2011,9800.0,Dual,Mecánica,103500
Renault,Duster,2018,9500.0,Gasolina,Mecánica,59337
Renault,Koleos,2016,12800.0,Gasolina,Automática - Secuencial,80000
Chevrolet,N400,2022,8750.0,Gasolina,Mecánica,24000
Subaru,Legacy,1992,2500.0,Dual,Mecánica,220616
Lexus,Lx 570 Plus,2020,128800.0,Gasolina,Automática - Secuencial,49000
Bmw,316,2015,15200.0,Gasolina,Automática - Secuencial,53000
Bmw,120I,2016,15900.0,Gasolina,Automática - Secuencial,82000
Chevrolet,Tahoe,2022,72800.0,Gasolina,Automática - Secuencial,29000
Mercedes Benz,Glc 250 4Matic,2019,27950.0,Gasolina,Automática - Secuencial,58
Jeep,Grand Cherokee Laredo,2015,18500.0,Gasolina,Automática - Secuencial,68788
Kia,Soluto,2023,12300.0,Gas GNV,Mecánica,34300
Audi,A8,2014,33900.0,Gasolina,Automática - Secuencial,14000
Hyundai,Verna,2022,11800.0,Gasolina,Automática,10500
Subaru,Xv,2020,17950.0,Gasolina,Automática,40000
Chevrolet,Captiva,2021,15900.0,Gasolina,Mecánica,52000
Toyota,Corolla Cross,2023,23200.0,Gasolina,Automática - Secuencial,26700
Hyundai,Elantra,2012,10000.0,Gasolina,Automática - Secuencial,120000
Honda,Civic,2011,9900.0,Gasolina,Automática,102000
Mercedes Benz,Glb 200,2020,29900.0,Gasolina,Automática,40000
Mercedes Benz,Cla 180 Coupe,2019,22000.0,Gasolina,Automática,11700
Nissan,X-Trail,2017,15000.0,Gas GLP,Automática,120000
Hyundai,Tucson,2011,12000.0,Gasolina,Automática - Secuencial,40000
Mercedes Benz,C-180,2020,25500.0,Gasolina,Automática - Secuencial,43000
Ford,Explorer,2015,19900.0,Dual,Automática - Secuencial,128000
Chevrolet,Onix Joy,2023,9500.0,Dual,Mecánica,64000
Nissan,X-Trail,2016,14900.0,Gasolina,Automática - Secuencial,44600
Mercedes Benz,Cl-500,2010,28000.0,Gasolina,Automática,46995
Porsche,Cayenne S,2014,22000.0,Gasolina,Automática,96000
Ssangyong,Tivoli,2020,10999.0,Gasolina,Automática - Secuencial,37000
Peugeot,208,2015,8300.0,Gasolina,Mecánica,63000
Hyundai,Creta,2024,19500.0,Dual,Mecánica,5900
Toyota,Land Cruiser Prado,2011,19900.0,Dual,Automática - Secuencial,183000
Audi,A4,2017,18000.0,Gasolina,Automática - Secuencial,99357
Subaru,Impreza,2018,11900.0,Gasolina,Automática - Secuencial,82500
Volkswagen,T-Cross,2023,18500.0,Gasolina,Automática - Secuencial,15000
Honda,Civic Lx,2005,5600.0,Gasolina,Mecánica,164700
Audi,Q2,2017,17500.0,Gasolina,Automática,43000
Nissan,Sentra V16,2012,6500.0,Gas GLP,Mecánica,96000
Fiat,124,1968,9900.0,Gasolina,Mecánica,
Nissan,Kicks,2022,17900.0,Gasolina,Automática,29000
Subaru,Forester,2012,10900.0,Gasolina,Automática - Secuencial,130000
Volkswagen,Bora,2009,7800.0,Gasolina,Mecánica,43000
Nissan,Tiida,2013,7900.0,Gasolina,Mecánica,72000
Volvo,S90,2021,35000.0,Gasolina,Automática - Secuencial,25000
Audi,A7 Sportback,2012,20500.0,Gasolina,Automática - Secuencial,81300
Peugeot,206,2008,5900.0,Gasolina,Mecánica,148186
Hyundai,Tucson,2021,19500.0,Gas GLP,Mecánica,56000
